"filename", "language", "PHP", "JSON", "CSS", "JavaScript", "HTML", "Markdown", "XML", "comment", "blank", "total"
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\ConditionalFormatting\Wizard\Expression.php", "PHP", 48, 0, 0, 0, 0, 0, 0, 10, 16, 74
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\ConditionalFormatting\Wizard\TextValue.php", "PHP", 119, 0, 0, 0, 0, 0, 0, 19, 27, 165
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\ConditionalFormatting\Wizard\WizardAbstract.php", "PHP", 138, 0, 0, 0, 0, 0, 0, 22, 35, 195
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\ConditionalFormatting\Wizard\WizardInterface.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 11, 26
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\Fill.php", "PHP", 179, 0, 0, 0, 0, 0, 0, 124, 40, 343
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\Font.php", "PHP", 505, 0, 0, 0, 0, 0, 0, 238, 108, 851
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat.php", "PHP", 255, 0, 0, 0, 0, 0, 0, 150, 50, 455
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\BaseFormatter.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 1, 3, 13
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\DateFormatter.php", "PHP", 147, 0, 0, 0, 0, 0, 0, 48, 17, 212
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Formatter.php", "PHP", 126, 0, 0, 0, 0, 0, 0, 40, 23, 189
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\FractionFormatter.php", "PHP", 52, 0, 0, 0, 0, 0, 0, 1, 17, 70
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\NumberFormatter.php", "PHP", 221, 0, 0, 0, 0, 0, 0, 45, 49, 315
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\PercentageFormatter.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 4, 10, 49
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\Accounting.php", "PHP", 69, 0, 0, 0, 0, 0, 0, 21, 13, 103
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\Currency.php", "PHP", 86, 0, 0, 0, 0, 0, 0, 17, 23, 126
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\Date.php", "PHP", 62, 0, 0, 0, 0, 0, 0, 44, 20, 126
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\DateTime.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 17, 8, 51
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\DateTimeWizard.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 1, 12, 47
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\Duration.php", "PHP", 82, 0, 0, 0, 0, 0, 0, 45, 27, 154
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\Locale.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 6, 9, 40
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\Number.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 14, 10, 58
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\NumberBase.php", "PHP", 50, 0, 0, 0, 0, 0, 0, 12, 20, 82
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\Percentage.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 7, 8, 41
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\Scientific.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 9, 6, 34
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\Time.php", "PHP", 54, 0, 0, 0, 0, 0, 0, 33, 19, 106
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\NumberFormat\Wizard\Wizard.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\Protection.php", "PHP", 93, 0, 0, 0, 0, 0, 0, 72, 24, 189
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\RgbTint.php", "PHP", 107, 0, 0, 0, 0, 0, 0, 48, 18, 173
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\Style.php", "PHP", 399, 0, 0, 0, 0, 0, 0, 247, 86, 732
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Style\Supervisor.php", "PHP", 63, 0, 0, 0, 0, 0, 0, 92, 19, 174
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Theme.php", "PHP", 211, 0, 0, 0, 0, 0, 0, 13, 38, 262
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\AutoFilter.php", "PHP", 763, 0, 0, 0, 0, 0, 0, 207, 133, 1103
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\AutoFilter\Column.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 167, 50, 401
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\AutoFilter\Column\Rule.php", "PHP", 263, 0, 0, 0, 0, 0, 0, 120, 41, 424
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\AutoFit.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 1, 11, 52
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\BaseDrawing.php", "PHP", 315, 0, 0, 0, 0, 0, 0, 136, 95, 546
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\CellIterator.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 38, 18, 94
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Column.php", "PHP", 50, 0, 0, 0, 0, 0, 0, 49, 14, 113
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\ColumnCellIterator.php", "PHP", 111, 0, 0, 0, 0, 0, 0, 70, 22, 203
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\ColumnDimension.php", "PHP", 55, 0, 0, 0, 0, 0, 0, 61, 20, 136
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\ColumnIterator.php", "PHP", 79, 0, 0, 0, 0, 0, 0, 73, 22, 174
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Dimension.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 57, 21, 131
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Drawing.php", "PHP", 116, 0, 0, 0, 0, 0, 0, 61, 28, 205
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Drawing\Shadow.php", "PHP", 119, 0, 0, 0, 0, 0, 0, 120, 35, 274
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\HeaderFooter.php", "PHP", 167, 0, 0, 0, 0, 0, 0, 270, 54, 491
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\HeaderFooterDrawing.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 5, 3, 25
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Iterator.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 30, 11, 73
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\MemoryDrawing.php", "PHP", 207, 0, 0, 0, 0, 0, 0, 75, 58, 340
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\PageBreak.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 1, 13, 56
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\PageMargins.php", "PHP", 92, 0, 0, 0, 0, 0, 0, 105, 33, 230
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\PageSetup.php", "PHP", 372, 0, 0, 0, 0, 0, 0, 427, 84, 883
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Pane.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 13, 49
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Protection.php", "PHP", 280, 0, 0, 0, 0, 0, 0, 107, 95, 482
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Row.php", "PHP", 50, 0, 0, 0, 0, 0, 0, 51, 14, 115
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\RowCellIterator.php", "PHP", 97, 0, 0, 0, 0, 0, 0, 75, 23, 195
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\RowDimension.php", "PHP", 45, 0, 0, 0, 0, 0, 0, 55, 17, 117
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\RowIterator.php", "PHP", 72, 0, 0, 0, 0, 0, 0, 70, 22, 164
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\SheetView.php", "PHP", 71, 0, 0, 0, 0, 0, 0, 87, 21, 179
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Table.php", "PHP", 326, 0, 0, 0, 0, 0, 0, 178, 81, 585
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Table\Column.php", "PHP", 127, 0, 0, 0, 0, 0, 0, 77, 39, 243
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Table\TableStyle.php", "PHP", 131, 0, 0, 0, 0, 0, 0, 67, 29, 227
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Validations.php", "PHP", 71, 0, 0, 0, 0, 0, 0, 29, 19, 119
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Worksheet\Worksheet.php", "PHP", 1898, 0, 0, 0, 0, 0, 0, 1500, 485, 3883
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\BaseWriter.php", "PHP", 85, 0, 0, 0, 0, 0, 0, 39, 25, 149
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Csv.php", "PHP", 165, 0, 0, 0, 0, 0, 0, 94, 58, 317
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Exception.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Html.php", "PHP", 1095, 0, 0, 0, 0, 0, 0, 502, 256, 1853
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\IWriter.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 68, 14, 99
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods.php", "PHP", 99, 0, 0, 0, 0, 0, 0, 33, 32, 164
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\AutoFilters.php", "PHP", 48, 0, 0, 0, 0, 0, 0, 0, 10, 58
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\Cell\Comment.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 3, 5, 31
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\Cell\Style.php", "PHP", 254, 0, 0, 0, 0, 0, 0, 12, 55, 321
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\Content.php", "PHP", 282, 0, 0, 0, 0, 0, 0, 38, 37, 357
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\Formula.php", "PHP", 91, 0, 0, 0, 0, 0, 0, 9, 21, 121
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\Meta.php", "PHP", 85, 0, 0, 0, 0, 0, 0, 14, 24, 123
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\MetaInf.php", "PHP", 46, 0, 0, 0, 0, 0, 0, 7, 8, 61
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\Mimetype.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 5, 3, 17
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\NamedExpressions.php", "PHP", 114, 0, 0, 0, 0, 0, 0, 1, 23, 138
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\Settings.php", "PHP", 120, 0, 0, 0, 0, 0, 0, 7, 26, 153
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\Styles.php", "PHP", 51, 0, 0, 0, 0, 0, 0, 7, 8, 66
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\Thumbnails.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 5, 3, 17
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Ods\WriterPart.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 11, 7, 34
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Pdf.php", "PHP", 136, 0, 0, 0, 0, 0, 0, 88, 24, 248
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Pdf\Dompdf.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 18, 12, 61
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Pdf\Mpdf.php", "PHP", 61, 0, 0, 0, 0, 0, 0, 25, 14, 100
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Pdf\Tcpdf.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 26, 15, 85
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls.php", "PHP", 563, 0, 0, 0, 0, 0, 0, 219, 137, 919
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\BIFFwriter.php", "PHP", 89, 0, 0, 0, 0, 0, 0, 108, 28, 225
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\CellDataValidation.php", "PHP", 55, 0, 0, 0, 0, 0, 0, 9, 15, 79
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\ConditionalHelper.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 10, 13, 66
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\ErrorCode.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 3, 5, 29
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\Escher.php", "PHP", 300, 0, 0, 0, 0, 0, 0, 87, 125, 512
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\Font.php", "PHP", 85, 0, 0, 0, 0, 0, 0, 37, 19, 141
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\Parser.php", "PHP", 1011, 0, 0, 0, 0, 0, 0, 390, 122, 1523
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\Style\CellAlignment.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 6, 13, 60
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\Style\CellBorder.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 3, 7, 41
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\Style\CellFill.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 3, 7, 47
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\Style\ColorMap.php", "PHP", 62, 0, 0, 0, 0, 0, 0, 21, 8, 91
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\Workbook.php", "PHP", 622, 0, 0, 0, 0, 0, 0, 357, 181, 1160
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\Worksheet.php", "PHP", 1828, 0, 0, 0, 0, 0, 0, 875, 470, 3173
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xls\Xf.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 149, 52, 385
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx.php", "PHP", 420, 0, 0, 0, 0, 0, 0, 179, 112, 711
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\AutoFilter.php", "PHP", 94, 0, 0, 0, 0, 0, 0, 17, 15, 126
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\Chart.php", "PHP", 1482, 0, 0, 0, 0, 0, 0, 92, 263, 1837
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\Comments.php", "PHP", 135, 0, 0, 0, 0, 0, 0, 57, 45, 237
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\ContentTypes.php", "PHP", 169, 0, 0, 0, 0, 0, 0, 57, 43, 269
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\DefinedNames.php", "PHP", 162, 0, 0, 0, 0, 0, 0, 36, 45, 243
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\DocProps.php", "PHP", 142, 0, 0, 0, 0, 0, 0, 51, 58, 251
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\Drawing.php", "PHP", 382, 0, 0, 0, 0, 0, 0, 103, 98, 583
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\FunctionPrefix.php", "PHP", 168, 0, 0, 0, 0, 0, 0, 19, 8, 195
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\Rels.php", "PHP", 342, 0, 0, 0, 0, 0, 0, 89, 68, 499
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\RelsRibbon.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 8, 7, 47
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\RelsVBA.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 8, 7, 41
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\StringTable.php", "PHP", 233, 0, 0, 0, 0, 0, 0, 66, 46, 345
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\Style.php", "PHP", 480, 0, 0, 0, 0, 0, 0, 143, 108, 731
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\Table.php", "PHP", 83, 0, 0, 0, 0, 0, 0, 15, 18, 116
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\Theme.php", "PHP", 420, 0, 0, 0, 0, 0, 0, 133, 192, 745
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\Workbook.php", "PHP", 125, 0, 0, 0, 0, 0, 0, 55, 35, 215
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\Worksheet.php", "PHP", 1096, 0, 0, 0, 0, 0, 0, 235, 205, 1536
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\Xlsx\WriterPart.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 11, 6, 32
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\ZipStream0.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 3, 4, 18
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\ZipStream2.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 3, 5, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\PhpSpreadsheet\Writer\ZipStream3.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 3, 4, 23
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\FAQ.htm", "HTML", 0, 0, 0, 0, 240, 0, 0, 0, 29, 269
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\changelog.htm", "HTML", 0, 0, 0, 0, 167, 0, 0, 0, 1, 168
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\__construct.htm", "HTML", 0, 0, 0, 0, 62, 0, 0, 0, 1, 63
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\acceptpagebreak.htm", "HTML", 0, 0, 0, 0, 59, 0, 0, 0, 4, 63
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\addfont.htm", "HTML", 0, 0, 0, 0, 55, 0, 0, 0, 1, 56
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\addlink.htm", "HTML", 0, 0, 0, 0, 24, 0, 0, 0, 1, 25
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\addpage.htm", "HTML", 0, 0, 0, 0, 57, 0, 0, 0, 1, 58
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\aliasnbpages.htm", "HTML", 0, 0, 0, 0, 43, 0, 0, 0, 2, 45
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\cell.htm", "HTML", 0, 0, 0, 0, 101, 0, 0, 0, 1, 102
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\close.htm", "HTML", 0, 0, 0, 0, 21, 0, 0, 0, 1, 22
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\error.htm", "HTML", 0, 0, 0, 0, 26, 0, 0, 0, 1, 27
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\footer.htm", "HTML", 0, 0, 0, 0, 35, 0, 0, 0, 1, 36
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\getpageheight.htm", "HTML", 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\getpagewidth.htm", "HTML", 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\getstringwidth.htm", "HTML", 0, 0, 0, 0, 23, 0, 0, 0, 1, 24
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\getx.htm", "HTML", 0, 0, 0, 0, 20, 0, 0, 0, 1, 21
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\gety.htm", "HTML", 0, 0, 0, 0, 20, 0, 0, 0, 1, 21
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\header.htm", "HTML", 0, 0, 0, 0, 35, 0, 0, 0, 1, 36
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\image.htm", "HTML", 0, 0, 0, 0, 101, 0, 0, 0, 1, 102
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\index.htm", "HTML", 0, 0, 0, 0, 59, 0, 0, 0, 1, 60
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\line.htm", "HTML", 0, 0, 0, 0, 38, 0, 0, 0, 1, 39
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\link.htm", "HTML", 0, 0, 0, 0, 45, 0, 0, 0, 1, 46
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\ln.htm", "HTML", 0, 0, 0, 0, 27, 0, 0, 0, 2, 29
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\multicell.htm", "HTML", 0, 0, 0, 0, 73, 0, 0, 0, 1, 74
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\output.htm", "HTML", 0, 0, 0, 0, 47, 0, 0, 0, 1, 48
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\pageno.htm", "HTML", 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\rect.htm", "HTML", 0, 0, 0, 0, 48, 0, 0, 0, 1, 49
"c:\xampp\htdocs\farmaciaProFarma\app\ThirdParty\fpdf\doc\setauthor.htm", "HTML", 0, 0, 0, 0, 33, 0, 0, 0, 1, 34
